"hh_id","club_id","tag_club","d_strat1","d_strat2","d_strat3","d_strat4","d_strat5","d_strat6","d_strat7","d_strat8","d_strat9","d_strat10","d_strat11","d_strat12","d_strat13","d_strat14","d_strat15","d_strat16","d_strat17","d_strat18","d_strat19","data_bline","data_svyeline","treatment","t_any","t_anycom","t_anyord","t_com_noR","t_com_RPri","t_com_RPub","t_ord_noR","t_ord_RPri","t_ord_RPub","bl_d_female","bl_d_married","bl_age_099","bl_eduyrs_099","bl_hhnum_099","bl_asset_pca_199","bl_livest_pca_199","bl_acre_adj_099","bl_d_anyformalacc","bl_totsavcash_099","bl_d_hyper","bl_d_hypo","bl_transNet_199","bl_inpexp_099","bl_salecrop_099","bl_mi_d_hyper","bl_mi_totsavcash","clubsize","bl_savcash_099","bl_savform_099","trans_d_any","trans_dep_total_PRE","trans_dep_ord_PRE","trans_dep_splan_PRE","trans_dep_oth_PRE","trans_with_total_PRE","net_total_PRE","net_total_NOVDEC09","net_total_JANAPR10","bal_total_o22","bal_ordkasup_o22","bal_splan_o22","bal_oth_o22","el_landcult_099","el_input_val_099","el_maizetobasale_099","el_mainoutput_099","el_farmprofit_199","el_exp30_099","el_hhsize","el_tobacloan","el_tr_made","el_tr_received","el_tr_net","el_d_fixeddep","d_elineattrit1","has_anyActive_o22"
1485,221,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,2,1,0,1,0,0,0,0,0,1,0,1,55,8,2,1.72133231163025,-0.617851674556732,5,1,8000,0,0,0,8400,76000,0,0,23,8000,0,0,0,0,0,0,0,0,0,0,95,0,0,95,4,14300,59000,145091.234375,130791.234375,6300,2,0,2800,0,2800,0,0,0
1493,221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,2,1,0,1,0,0,0,0,0,1,1,1,43,2,3,-1.42437338829041,0.927175223827362,3.5,1,0,0,0,8000,84800,57000,0,1,23,2000,,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,3000,33000,110045.3203125,107045.3203125,4000,3,0,3000,1300,1700,0,0,0
1478,221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,2,1,0,1,0,0,0,0,0,1,0,1,48,3,8,0.430590182542801,2.38027477264404,4,0,1000,0,0,2000,9300,52000,0,0,23,1000,0,0,0,0,0,0,0,0,0,0,17,0,0,17,4.5,51000,137000,339935.6875,288935.6875,6000,8,0,1700,2400,-700,0,0,0
1475,221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,2,1,0,1,0,0,0,0,0,1,0,0,23,7,7,-0.416591078042984,-0.564537107944489,3,1,0,1,0,16900,6990,39500,0,1,23,0,,0,0,0,0,0,0,0,0,-6000,6005,0,0,6005,3,0,19200,84947.96875,84947.96875,3200,7,0,500,1000,-500,1,0,0
1491,221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,2,1,0,1,0,0,0,0,0,1,0,1,34,1,5,-0.360218673944473,-0.828973054885864,3.75,0,0,0,1,3800,1600,69500,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.45000004768372,8000,2480,39519.3984375,31519.3984375,9100,5,0,0,0,0,0,0,0
1483,221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,2,1,0,1,0,0,0,0,0,1,0,1,57,3,4,-0.49432310461998,1.91088402271271,5.5,0,28000,0,1,2720,55680,11000,0,0,23,26000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,70800,56000,163238.5625,92438.5625,13000,4,0,2000,8000,-6000,0,0,0
1487,221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,2,1,0,1,0,0,0,0,0,1,0,1,60,5,2,1.72133231163025,0.662106573581696,6.5,1,10000,1,0,500,42900,124500,0,0,23,0,10000,0,0,0,0,0,-7500,-7500,0,-2000,2667,0,0,2667,5,17700,15000,96039.234375,78339.234375,3800,2,0,10900,0,10900,0,0,0
1477,221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,2,1,0,1,0,0,0,0,0,1,0,1,36,6,3,-0.454694807529449,-1.11899769306183,7,1,0,0,0,500,20200,26000,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,36850,0,112379.5390625,75529.5390625,17600,3,0,900,500,400,1,0,0
1484,221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,2,1,0,1,0,0,0,0,0,1,0,1,49,8,6,-1.02644097805023,-0.590125858783722,2.75,1,0,0,0,5350,5600,9000,0,0,23,0,0,0,0,0,0,0,0,0,0,0,79,0,0,79,1.75,8980,1500,66103.015625,57123.015625,10800,6,0,750,2950,-2200,0,0,0
1489,221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,2,1,0,1,0,0,0,0,0,1,0,1,68,7,4,2.90576839447021,0.00378647190518677,5,1,300,0,1,1600,14300,76000,0,0,23,0,300,0,0,0,0,0,0,0,0,0,60,0,0,60,3.5,14600,0,112648.1171875,98048.1171875,21900,4,0,1500,3000,-1500,0,0,0
1486,221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,2,1,0,1,0,0,0,0,0,1,0,1,34,5,5,-1.55971992015839,-0.750069677829742,3,1,0,0,0,4000,4700,41000,0,1,23,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,44720.41015625,44720.41015625,6800,5,0,700,600,100,0,0,0
1490,221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,2,1,0,1,0,0,0,0,0,1,0,1,39,4,7,-0.327455520629883,-0.156157329678535,3,0,0,0,1,-1500,4600,32000,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,21700,47750,128615.96875,106915.96875,6300,7,0,3700,500,3200,1,0,0
1481,221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,2,1,0,1,0,0,0,0,0,1,0,1,36,0,5,0.272990882396698,1.00779485702515,5,1,0,0,0,8000,135500,85000,0,0,23,0,0,0,0,0,0,0,0,0,0,0,63,0,0,63,5.5,366900,205000,310817.71875,-56082.28125,17750,5,0,8800,5500,3300,0,0,0
1480,221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,2,1,0,1,0,0,0,0,0,1,0,1,27,10,3,-1.6160923242569,-1.11899769306183,2.5,1,0,0,0,0,5800,78000,0,0,23,0,0,0,0,0,0,0,0,0,0,0,7,0,0,7,3.25,13000,22300,73054.4609375,60054.4609375,24500,3,0,5800,2100,3700,0,0,0
1492,221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,2,1,0,1,0,0,0,0,0,1,0,1,35,0,5,-0.891094505786896,-0.722343802452087,4,1,0,0,0,4000,40530,84000,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,42800,94000,175513.515625,132713.515625,25800,5,0,400,250,150,0,0,0
1476,221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,2,1,0,1,0,0,0,0,0,1,0,1,40,1,8,-1.1617876291275,-0.921739339828491,3.5,1,2800,0,0,0,21600,28000,0,0,23,0,2800,0,0,0,0,0,0,0,0,0,1068,0,0,1068,5,13278,13000,65837.8203125,52559.8203125,6200,8,0,4200,1000,3200,0,0,0
1479,221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,2,1,0,1,0,0,0,0,0,1,0,1,33,4,7,-0.416591078042984,-0.696755051612854,5,1,0,0,0,0,35600,54000,0,1,23,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,3,52800,28000,88597.4375,35797.4375,6800,6,0,500,1000,-500,1,0,0
1488,221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,2,1,0,1,0,0,0,0,0,1,0,1,46,2,7,0.238782078027725,3.08181691169739,4.5,1,62000,0,0,-28000,7200,52000,0,0,23,3000,59000,0,0,0,0,0,0,0,0,0,0,0,0,0,5,20850,35000,115824.40625,94974.40625,6200,8,0,450,0,450,0,0,0
1482,221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,2,1,0,1,0,0,0,0,0,1,0,1,44,6,9,0.359723329544067,-0.6553835272789,5,1,0,0,1,0,31400,37000,0,0,23,0,0,0,0,0,0,0,0,0,0,0,67,0,0,67,3.75,12800,82000,178362.4375,165562.4375,19100,8,0,11000,500,10500,0,0,0
1506,222,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,3,1,0,1,0,0,0,0,1,0,0,1,34,8,5,6.40447759628296,0.855921626091003,3,1,0,0,0,3900,41000,45000,0,0,30,0,0,0,0,0,0,0,0,0,0,0,16,0,0,16,4.5,30100,0,162112.40625,132012.40625,8800,5,0,4000,0,4000,0,0,0
1502,222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,3,1,0,1,0,0,0,0,1,0,1,1,31,2,7,-0.891094505786896,-0.750069677829742,3,0,0,0,1,3040,3700,30000,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.23999977111816,40900,0,26395.14453125,-14504.85546875,2530,7,0,0,0,0,0,0,0
1496,222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,3,1,0,1,0,0,0,0,1,0,0,1,60,0,3,-1.88678550720215,-1.00064265727997,2,1,0,1,0,-500,800,21000,0,0,30,0,0,0,0,0,0,0,0,0,0,0,92,0,0,92,,,,,,,,,,,,,1,0
1501,222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,3,1,0,1,0,0,0,0,1,0,0,1,32,8,4,0.134956538677216,1.50295054912567,3.25,1,1500,0,0,5600,87150,180000,0,0,30,0,1500,0,10007.5302734375,10007.5302734375,0,0,-10025,-17.4698028564453,1.88999998569489,3.74000000953674,564,564,0,0,5.75,50300,130000,201335.5625,151035.5625,4700,8,0,500,0,500,1,0,1
1497,222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,3,1,0,1,0,0,0,0,1,0,0,1,38,5,7,2.84097337722778,0.807266891002655,3.75,1,0,0,0,5800,34670,60000,0,0,30,0,0,0,0,0,0,0,0,0,0,0,25,0,0,25,5.75,55600,37000,172777.28125,117177.28125,10500,7,0,8000,5000,3000,0,0,0
1494,222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,3,1,0,1,0,0,0,0,1,0,0,1,45,3,8,0.947035849094391,4.03750324249268,4,1,20000,0,0,7000,122400,313700,0,0,30,0,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,12.6199998855591,161500,2800,74282.328125,-87217.671875,3530,8,0,200,0,200,0,0,0
1498,222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,3,1,0,1,0,0,0,0,1,0,0,1,46,8,8,-1.55971992015839,-0.854561805725098,4,1,1000,0,0,2000,44000,9000,0,0,30,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75,10690,0,12431.55078125,1741.55078125,5900,7,0,200,500,-300,0,0,0
1504,222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,3,1,0,1,0,0,0,0,1,0,0,1,41,2,6,0.576696813106537,-0.354969024658203,2,1,0,0,1,700,23800,89000,0,0,30,0,0,0,0,0,0,0,0,0,0,0,6,0,0,6,1.5,10800,19836.841796875,42305.34765625,31505.34765625,15000,6,0,500,0,500,0,0,0
1503,222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,3,1,0,1,0,0,0,0,1,0,0,1,42,6,8,2.69340348243713,0.262978792190552,6,0,0,0,1,12000,28600,98000,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.75,23400,14000,88289.0625,64889.0625,3300,8,0,0,10000,-10000,0,0,0
1500,222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,3,1,0,1,0,0,0,0,1,0,0,1,61,8,4,0.801178932189941,0.290704637765884,3.5,1,0,0,0,200,27500,18000,0,0,30,0,0,0,0,0,0,0,0,0,0,0,10,0,0,10,3,3500,22000,46015.2734375,42515.2734375,4700,9,0,1500,1150,350,0,0,0
1507,222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,3,1,0,1,0,0,0,0,1,0,0,1,35,4,6,-1.35350656509399,-0.590125858783722,3,1,0,0,0,-200,2300,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,51300,5800,20340.87890625,-30959.12109375,11400,8,0,1100,1100,0,0,0,0
1505,222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,3,1,0,1,0,0,0,0,1,0,0,1,38,8,5,1.76287412643433,0.430572390556335,3.25,1,1000,0,0,3000,39260,62000,0,0,30,0,1000,0,4.53000020980835,4.53000020980835,0,0,-400,-395.470001220703,-100,-200,408,408,0,0,1.5,15000,5000,57186.796875,42186.796875,7500,5,0,21500,8500,13000,0,0,1
1499,222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,3,1,0,1,0,0,0,0,1,0,0,1,48,0,8,-1.42437338829041,1.00232779979706,3.5,1,0,0,0,800,44800,71000,0,0,30,0,0,0,0,0,0,0,0,0,0,0,37,0,0,37,2.5,29100,10000,76058.7109375,46958.7109375,7000,9,0,1500,500,1000,0,0,0
1495,222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,3,1,0,1,0,0,0,0,1,0,0,1,38,0,7,-0.551937639713287,-0.868424713611603,2.5,1,0,0,0,4300,20000,50400,0,0,30,0,0,0,0,0,0,0,0,0,0,0,54,0,0,54,,,,,,,,,,,,,1,0
1513,223,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,6,1,1,0,0,1,0,0,0,0,0,1,30,2,8,-0.2369634360075,-0.460044950246811,4.5,1,0,0,0,10805,44795,19767,0,1,9,0,,0,0,0,0,0,0,0,0,0,54,0,0,54,3.25,25500,17500,114617.984375,89117.984375,4400,8,0,1500,0,1500,0,0,0
1514,223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,6,1,1,0,0,1,0,0,0,0,0,1,43,0,7,-1.75143897533417,-0.722343802452087,6,0,0,1,0,8400,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,-11000,11076,0,0,11076,4,12450,39864.36328125,103355,90905,4200,7,0,0,0,0,0,0,0
1509,223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,6,1,1,0,0,1,0,0,0,0,0,1,68,0,9,4.07119417190552,4.89993524551392,6.5,1,0,0,1,-300,55700,144000,0,0,9,0,0,0,0,0,0,0,0,0,0,0,9,0,0,9,5,44500,74000,214143.015625,169643.015625,7700,7,0,3300,500,2800,0,0,0
1515,223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,6,1,1,0,0,1,0,0,0,0,0,1,32,2,8,1.31529259681702,3.24403357505798,5,1,0,0,0,-2500,41100,120000,0,1,9,22000,,0,0,0,0,0,0,0,0,0,0,0,0,0,4,36500,46000,102530.84375,66030.84375,4500,8,38000,9500,3500,6000,0,0,0
1516,223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,6,1,1,0,0,1,0,0,0,0,0,1,59,1,4,3.42067193984985,5.08895778656006,5.5,1,0,0,1,-8000,800,120000,0,1,9,0,,0,0,0,0,0,0,0,0,0,15,0,0,15,,,,,,,,,,,,,1,0
1512,223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,6,1,1,0,0,1,0,0,0,0,0,1,74,0,3,4.05901432037354,5.08895778656006,5,1,100,0,1,2530,18500,70100,0,0,9,100,0,0,0,0,0,0,0,0,0,0,29,0,0,29,3,24100,0,201835.4375,177735.4375,8500,3,0,1750,2450,-700,0,0,0
1510,223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,6,1,1,0,0,1,0,0,0,0,0,1,67,3,9,2.09374570846558,3.19905209541321,7,1,15000,0,0,300,67000,77000,0,0,9,15000,0,0,0,0,0,0,0,0,0,0,12,0,0,12,5.5,80800,67000,292993.75,212193.75,8800,5,40000,500,0,500,0,0,0
1511,223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,6,1,1,0,0,1,0,0,0,0,0,1,41,0,9,-0.143719896674156,-0.142294406890869,3.79999995231628,1,0,1,0,0,64000,37000,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.75,42900,0,116574.0625,73674.0625,2000,8,0,1000,1400,-400,0,0,0
1508,223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,6,1,1,0,0,1,0,0,0,0,0,1,29,5,5,0.147047862410545,0.238359525799751,7.5,1,14,0,1,4000,133000,157000,0,0,9,0,14,0,0,0,0,0,0,0,0,0,15,0,0,15,6.5,62450,56000,162709.5,100259.5,11400,5,52000,100,4000,-3900,0,0,0
1522,224,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,6,1,1,0,0,1,0,0,0,0,0,1,49,0,8,-1.88678550720215,-0.842835962772369,4,1,0,1,0,0,4800,24258,0,0,17,0,0,0,0,0,0,0,0,0,0,0,1361,0,0,1361,2,2095,0,4710.9033203125,2615.9033203125,10500,4,0,150,200,-50,0,0,0
1528,224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,6,1,1,0,0,1,0,0,0,0,0,1,52,2,6,-1.75143897533417,-0.406730353832245,1.5,1,0,0,0,4500,5700,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,137,0,0,137,1.25,9000,0,25368.41796875,16368.41796875,5700,5,0,1700,100,1600,0,0,0
1518,224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,6,1,1,0,0,1,0,0,0,0,0,1,54,0,2,-1.88678550720215,0.0571010708808899,7,1,0,0,0,0,41400,50000,0,0,17,0,0,0,0,0,0,0,0,0,0,0,45,0,0,45,3,7000,0,101295.828125,94295.828125,2900,2,0,1000,850,150,0,0,0
1520,224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,6,1,1,0,0,1,0,0,0,0,0,1,56,0,6,-0.737630128860474,0.866247236728668,3.5,1,0,0,0,0,1600,37000,0,0,17,0,0,0,0,0,0,0,0,0,0,0,78,0,0,78,6,19000,4000,54153.9453125,35153.9453125,20000,9,0,2800,0,2800,0,0,0
1525,224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,6,1,1,0,0,1,0,0,0,0,0,1,55,8,6,0.316514104604721,0.741642653942108,9,1,20000,0,0,0,4800,54000,0,0,17,20000,0,0,0,0,0,0,0,0,0,0,94,0,0,94,1.75,20800,0,62866.3984375,42066.3984375,7000,5,0,2700,0,2700,0,0,0
1529,224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,6,1,1,0,0,1,0,0,0,0,0,1,44,1,3,-1.75143897533417,-0.0495281293988228,3,1,0,0,1,0,18600,20000,0,1,17,0,,0,0,0,0,0,0,0,0,0,45,0,0,45,3,12000,2800,39914.30078125,27914.30078125,16000,3,0,3500,0,3500,0,0,0
1517,224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,6,1,1,0,0,1,0,0,0,0,0,1,62,0,5,-1.21932101249695,2.53218579292297,8,1,0,0,0,0,32600,67600,0,0,17,0,0,0,0,0,0,0,0,0,0,0,28,0,0,28,,,,,,,,,,,,,1,0
1526,224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,6,1,1,0,0,1,0,0,0,0,0,1,63,6,9,1.05270683765411,0.234019637107849,5,1,0,0,0,0,16800,20000,0,1,17,0,,0,0,0,0,0,0,0,0,0,101,0,0,101,3.5,53325.0625,28000,75109.03125,21783.96875,20500,10,36000,11500,7000,4500,0,0,0
1521,224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,6,1,1,0,0,1,0,0,0,0,0,1,45,7,9,4.28776884078979,0.672328054904938,5.5,1,0,0,1,1000,40700,98000,0,0,17,0,0,0,0,0,0,0,0,0,0,0,15,0,0,15,5.5,47660,58000,126275.4921875,78615.4921875,15500,12,0,4700,0,4700,0,0,0
1524,224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,6,1,1,0,0,1,0,0,0,0,0,1,53,4,7,0.860078394412994,-0.657303392887115,8,1,4000,0,1,1200,36900,39000,0,0,17,4000,0,0,0,0,0,0,0,0,0,0,25,0,0,25,3,5800,0,40705.109375,34905.109375,5300,6,0,4600,0,4600,0,0,0
1527,224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,6,1,1,0,0,1,0,0,0,0,0,1,33,6,5,-0.167257592082024,-0.5112224817276,5,1,0,0,0,0,16100,47000,0,0,17,0,0,0,0,0,0,0,0,0,0,0,13,0,0,13,6,24300,1600,112216.09375,87916.09375,5500,6,0,550,850,-300,0,0,0
1519,224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,6,1,1,0,0,1,0,0,0,0,0,1,59,3,9,-1.55971992015839,-0.986779749393463,5,1,0,0,1,0,14600,30500,0,0,17,0,0,0,0,0,0,0,0,0,0,0,102,0,0,102,4,0,11000,58370.75,58370.75,7100,5,0,500,6500,-6000,0,0,0
1523,224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,6,1,1,0,0,1,0,0,0,0,0,1,72,0,3,-1.75143897533417,-0.353415757417679,4,1,0,0,1,0,34400,28000,0,0,17,0,0,0,0,0,0,0,0,0,0,0,91,0,0,91,3,6500,70540,124453.671875,117953.671875,1300,3,0,2900,400,2500,0,0,0
1530,224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,6,1,1,0,0,1,0,0,0,0,0,1,40,0,8,-1.02644097805023,0.0411010980606079,4,0,0,0,1,0,12400,16000,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.25,1100,0,28265.419921875,27165.419921875,1350,8,0,400,500,-100,0,0,0
1531,225,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,3,1,0,1,0,0,0,0,1,0,0,1,56,2,4,-0.961961328983307,-0.457907885313034,5,1,0,0,0,1000,7200,27000,0,0,11,0,0,0,0,0,0,0,0,0,0,0,21,0,0,21,5,33000,0,68846.203125,35846.203125,2500,6,0,3000,0,3000,0,0,0
1534,225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,3,1,0,1,0,0,0,0,1,0,0,1,56,10,5,0.272990882396698,-0.446182042360306,4,1,0,0,1,3200,7800,51306,0,0,11,0,0,0,0,0,0,0,0,0,0,0,53,0,0,53,5.5,112480,69000,242235.0625,129755.0625,31553,5,0,1400,5000,-3600,0,0,0
1537,225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,3,1,0,1,0,0,0,0,1,0,0,1,36,2,6,-1.15368032455444,-0.460044950246811,3.5,1,0,0,0,-100,11300,0,0,1,11,0,,0,0,0,0,0,0,0,0,0,53,0,0,53,0.75,5700,0,21962.4765625,16262.4765625,600,6,0,300,500,-200,0,0,0
1536,225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,3,1,0,1,0,0,0,0,1,0,0,1,42,0,7,-1.42437338829041,-0.617851674556732,4.5,0,0,0,0,2000,2100,29000,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3700,0,102071.8828125,98371.8828125,8700,6,0,600,1700,-1100,0,0,0
1538,225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,3,1,0,1,0,0,0,0,1,0,0,1,45,2,7,-1.42437338829041,-0.525085389614105,2.5,0,0,0,0,0,35000,36000,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,1,0
1532,225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,3,1,0,1,0,0,0,0,1,0,0,1,58,2,6,-0.294407725334167,-0.313964068889618,6.75,1,0,0,0,-9000,8600,53000,0,1,11,7000,,0,0,0,0,0,0,0,0,0,10,0,0,10,4.5,26000,58761.96484375,149921.40625,123921.40625,2200,5,0,1700,0,1700,0,0,0
1533,225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,3,1,0,1,0,0,0,0,1,0,0,1,50,5,5,-1.15368032455444,1.72262012958527,4,0,0,0,1,4250,13400,45000,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.25,7000,22000,50265.421875,43265.421875,1600,7,0,3300,0,3300,0,0,0
1535,225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,3,1,0,1,0,0,0,0,1,0,0,1,41,8,6,-1.28902685642242,-0.527222454547882,3.86999988555908,1,2000,0,1,3000,23700,51000,0,0,11,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,1,0
1544,226,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,3,1,0,1,0,0,0,0,1,0,0,1,32,8,6,-0.22487211227417,-0.446182042360306,5,0,0,0,1,10600,1500,29000,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.75,5000,0,94220.1953125,89220.1953125,4500,7,0,500,1000,-500,0,0,0
1548,226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,3,1,0,1,0,0,0,0,1,0,0,1,32,2,7,-1.1617876291275,-0.921739339828491,3,1,0,0,0,1000,6250,64000,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,2850,3200,71105.40625,68255.40625,1000,6,0,300,1000,-700,0,0,0
1546,226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,3,1,0,1,0,0,0,0,1,0,0,1,41,1,10,0.340008944272995,0.0688269287347794,11.5,1,0,0,1,6000,91000,99000,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.63000011444092,0,11000,45290.3125,45290.3125,7800,4,0,0,500,-500,0,0,0
1547,226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,3,1,0,1,0,0,0,0,1,0,0,1,54,1,3,-1.02644097805023,0.228770732879639,2,1,0,0,0,100,2700,12000,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,1,0
1541,226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,3,1,0,1,0,0,0,0,1,0,0,1,66,2,5,1.27410137653351,0.84918087720871,3.5,1,0,0,0,350,35300,88000,0,0,15,0,0,0,0,0,0,0,0,0,0,0,16,0,0,16,4.5,65900,38200,198148.328125,132248.328125,14000,8,0,4800,0,4800,0,0,0
